decision	archive	image	field	expectedSide	verdict	discriminator	standingValue	treeDigest	preDigest	liveDigest	v84Digest	note
A-MERGE-BOTH/v84-side	Item	Item.wz/Consume/0204.img	Item.wz/Consume/0204.img/02047308	v84	OK-UNCHANGED	REAL	v84	c4881efda30f	c4881efda30f	-	c4881efda30f	
A-MERGE-BOTH/v84-side	Item	Item.wz/Consume/0204.img	Item.wz/Consume/0204.img/02047309	v84	OK-UNCHANGED	REAL	v84	ffb106deaca9	ffb106deaca9	-	ffb106deaca9	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000566	v84	OK-UNCHANGED	REAL	v84	b331f4da1c2d	b331f4da1c2d	-	b331f4da1c2d	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000567	v84	OK-UNCHANGED	REAL	v84	43fc2e738743	43fc2e738743	-	43fc2e738743	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000568	v84	OK-UNCHANGED	REAL	v84	a53d43f52278	a53d43f52278	-	a53d43f52278	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000569	v84	OK-UNCHANGED	REAL	v84	e70b09e75233	e70b09e75233	-	e70b09e75233	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000570	v84	OK-UNCHANGED	REAL	v84	a2ed1f8b43e0	a2ed1f8b43e0	-	a2ed1f8b43e0	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04000571	v84	OK-UNCHANGED	REAL	v84	63d2324ac517	63d2324ac517	-	63d2324ac517	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001326	v84	OK-UNCHANGED	REAL	v84	3d904af22c20	3d904af22c20	4a08c34ed4bf	3d904af22c20	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001327	v84	OK-UNCHANGED	REAL	v84	27183e32ba83	27183e32ba83	441cf5347504	27183e32ba83	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001328	v84	OK-UNCHANGED	REAL	v84	45b7352c7b37	45b7352c7b37	56a42366e801	45b7352c7b37	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001329	v84	OK-UNCHANGED	REAL	v84	32fd78b7bc46	32fd78b7bc46	af460dd436ac	32fd78b7bc46	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001330	v84	OK-UNCHANGED	REAL	v84	c6d41f352196	c6d41f352196	2efa0b97cc9b	c6d41f352196	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001331	v84	OK-UNCHANGED	REAL	v84	89378783fde5	89378783fde5	70890b1e65bc	89378783fde5	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001332	v84	OK-UNCHANGED	REAL	v84	2f1370152231	2f1370152231	ce1a08f0524e	2f1370152231	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001333	v84	OK-UNCHANGED	REAL	v84	dfe5cde7390e	dfe5cde7390e	2d6200ef1acb	dfe5cde7390e	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001339	v84	OK-UNCHANGED	REAL	v84+his-additive	cc3ba9e50165	cc3ba9e50165	30b029a051b3	a5f059e0e6bf	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001395	v84	OK-UNCHANGED	REAL	v84	da903fc6d11d	da903fc6d11d	-	da903fc6d11d	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001399	v84	OK-UNCHANGED	REAL	v84	de0003841ed7	de0003841ed7	-	de0003841ed7	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001401	v84	OK-UNCHANGED	REAL	v84	ad48fdfa156c	ad48fdfa156c	-	ad48fdfa156c	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001402	v84	OK-UNCHANGED	REAL	v84	24d678cf3bbb	24d678cf3bbb	-	24d678cf3bbb	
A-MERGE-BOTH/v84-side	Item	Item.wz/Etc/0400.img	Item.wz/Etc/0400.img/04001435	v84	OK-UNCHANGED	REAL	v84	84b1a59782b1	84b1a59782b1	-	84b1a59782b1	
A-MERGE-BOTH/v84-side	Item	Item.wz/Install/0301.img	Item.wz/Install/0301.img/03010069	v84	OK-UNCHANGED	REAL	v84	094db31cc387	094db31cc387	48bef4ca4826	094db31cc387	
A-MERGE-BOTH/v84-side	Item	Item.wz/Install/0301.img	Item.wz/Install/0301.img/03010097	v84	OK-UNCHANGED	REAL	v84	3ca9f59db17b	3ca9f59db17b	-	3ca9f59db17b	
A-MERGE-BOTH/v84-side	Item	Item.wz/Install/0301.img	Item.wz/Install/0301.img/03010107	v84	OK-UNCHANGED	REAL	v84	1ac6fc8fcf03	1ac6fc8fcf03	-	1ac6fc8fcf03	
A-MERGE-BOTH/v84-side	Item	Item.wz/Install/0301.img	Item.wz/Install/0301.img/03010108	v84	OK-UNCHANGED	REAL	v84	e5c9013e9051	e5c9013e9051	-	e5c9013e9051	
A-MERGE-BOTH/v84-side	Item	Item.wz/Install/0301.img	Item.wz/Install/0301.img/03010120	v84	OK-UNCHANGED	REAL	v84	7bc31ffb8001	7bc31ffb8001	-	7bc31ffb8001	
A-MERGE-BOTH/v84-side	Map	Map.wz/MapHelper.img	Map.wz/MapHelper.img/mark	v84	OK-UNCHANGED	REAL	v84	9f709cd99898	9f709cd99898	ee31236ae5ec	9f709cd99898	
A-MERGE-BOTH/v84-side	Mob	Mob.wz/6300005.img	Mob.wz/6300005.img/info	v84	OK-UNCHANGED	REAL	v84+his-additive	c380ed2149c3	c380ed2149c3	8511dd753da6	136e9be301c9	
A-MERGE-BOTH/v84-side	Mob	Mob.wz/9300196.img	Mob.wz/9300196.img/info	v84	OK-UNCHANGED	REAL	v84+his-additive	3f7063905c0a	3f7063905c0a	384400501831	8a33aa82b0a5	
A-MERGE-BOTH/v84-side	String	String.wz/Pet.img	String.wz/Pet.img/5000067	v84	OK-UNCHANGED	REAL	v84	757595cd94f6	757595cd94f6	-	757595cd94f6	
B-MERGE-BOTH	Character	Character.wz/Cap/01002728.img	Character.wz/Cap/01002728.img/info/icon	live	OK	REAL	his	a7a0cbb1ed0d	def0af4a1e86	a7a0cbb1ed0d	def0af4a1e86	
B-MERGE-BOTH	Character	Character.wz/Cap/01002728.img	Character.wz/Cap/01002728.img/info/iconRaw	live	OK	REAL	his	16cf5d4f4353	925915569655	16cf5d4f4353	925915569655	
B-MERGE-BOTH	Character	Character.wz/Cap/01002728.img	Character.wz/Cap/01002728.img/info/level	live	OK	REAL	his	a6cb62647d0c	a6cb62647d0c	a6cb62647d0c	-	
B-MERGE-BOTH	Character	Character.wz/Cap/01002784.img	Character.wz/Cap/01002784.img/walk2/0	live	OK	REAL	his	e0aafcc5f1b5	54d5d54c8792	e0aafcc5f1b5	54d5d54c8792	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050131.img	Character.wz/Longcoat/01050131.img/info/icon	live	OK	REAL	his	34efb490c326	ec01c15431c0	34efb490c326	ec01c15431c0	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050131.img	Character.wz/Longcoat/01050131.img/info/iconRaw	live	OK	REAL	his	13092332cc73	17882e0e92b5	13092332cc73	17882e0e92b5	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050132.img	Character.wz/Longcoat/01050132.img/info/icon	live	OK	REAL	his	077a61063da3	ae1ecf476559	077a61063da3	ae1ecf476559	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050132.img	Character.wz/Longcoat/01050132.img/info/iconRaw	live	OK	REAL	his	7575cad7a80c	403590b5c323	7575cad7a80c	403590b5c323	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050133.img	Character.wz/Longcoat/01050133.img/info/icon	live	OK	REAL	his	be7d0203f7c4	cd919e104035	be7d0203f7c4	cd919e104035	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050133.img	Character.wz/Longcoat/01050133.img/info/iconRaw	live	OK	REAL	his	ea842b0dade7	3af1413ac221	ea842b0dade7	3af1413ac221	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050134.img	Character.wz/Longcoat/01050134.img/info/icon	live	OK	REAL	his	1dfe578ce3c8	13f741c8b4a8	1dfe578ce3c8	13f741c8b4a8	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01050134.img	Character.wz/Longcoat/01050134.img/info/iconRaw	live	OK	REAL	his	bf4d146c62e2	bedbc59c5f18	bf4d146c62e2	bedbc59c5f18	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051150.img	Character.wz/Longcoat/01051150.img/info/icon	live	OK	REAL	his	832866c562b4	a9871f3e68ae	832866c562b4	a9871f3e68ae	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051150.img	Character.wz/Longcoat/01051150.img/info/iconRaw	live	OK	REAL	his	a95ac65e95ff	8ec37a34ffcb	a95ac65e95ff	8ec37a34ffcb	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051151.img	Character.wz/Longcoat/01051151.img/info/icon	live	OK	REAL	his	d503a68e5af9	791dea2200f6	d503a68e5af9	791dea2200f6	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051151.img	Character.wz/Longcoat/01051151.img/info/iconRaw	live	OK	REAL	his	e5ff9a614c82	94521ebb2669	e5ff9a614c82	94521ebb2669	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051152.img	Character.wz/Longcoat/01051152.img/info/icon	live	OK	REAL	his	5afb452e78a2	96e4705e3c1c	5afb452e78a2	96e4705e3c1c	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051152.img	Character.wz/Longcoat/01051152.img/info/iconRaw	live	OK	REAL	his	34ba86014024	d3a827d8e2df	34ba86014024	d3a827d8e2df	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051153.img	Character.wz/Longcoat/01051153.img/info/icon	live	OK	REAL	his	35aca667e59e	bd3ae575b7a8	35aca667e59e	bd3ae575b7a8	
B-MERGE-BOTH	Character	Character.wz/Longcoat/01051153.img	Character.wz/Longcoat/01051153.img/info/iconRaw	live	OK	REAL	his	20e87fa1b34b	4d7511c4ee30	20e87fa1b34b	4d7511c4ee30	
B-MERGE-BOTH	Character	Character.wz/Weapon/01382025.img	Character.wz/Weapon/01382025.img/info/icon	live	OK	REAL	his	bbd9d24ab3be	382709195e67	bbd9d24ab3be	382709195e67	
B-MERGE-BOTH	Character	Character.wz/Weapon/01382025.img	Character.wz/Weapon/01382025.img/info/iconRaw	live	OK	REAL	his	eb4a8f2396f6	8481146dae8e	eb4a8f2396f6	8481146dae8e	
B-MERGE-BOTH	Character	Character.wz/Weapon/01382025.img	Character.wz/Weapon/01382025.img/info/level	live	OK	REAL	his	a6cb62647d0c	a6cb62647d0c	a6cb62647d0c	-	
B-MERGE-BOTH	Etc	Etc.wz/ItemMake.img	Etc.wz/ItemMake.img/0/04260007	live	OK	REAL	his	bd75bbf45d9e	bd75bbf45d9e	bd75bbf45d9e	-	
B-MERGE-BOTH	Etc	Etc.wz/ItemMake.img	Etc.wz/ItemMake.img/0/04260008	live	OK	REAL	his	ab06904193e4	ab06904193e4	ab06904193e4	-	
B-MERGE-BOTH	Etc	Etc.wz/ItemMake.img	Etc.wz/ItemMake.img/2/01072362	live	OK	REAL	his	c98857c38f94	ccb19ba2482e	c98857c38f94	ccb19ba2482e	
B-MERGE-BOTH	Etc	Etc.wz/ItemMake.img	Etc.wz/ItemMake.img/2/01382008	live	OK	REAL	his	1a3613fcd464	bd17a8bd06e3	1a3613fcd464	bd17a8bd06e3	
B-MERGE-BOTH	Mob	Mob.wz/3300005.img	Mob.wz/3300005.img/info/boss	live	OK	REAL	his	f38ce37695c0	f38ce37695c0	f38ce37695c0	-	
B-MERGE-BOTH	Mob	Mob.wz/3300006.img	Mob.wz/3300006.img/info/boss	live	OK	REAL	his	f38ce37695c0	f38ce37695c0	f38ce37695c0	-	
B-MERGE-BOTH	Mob	Mob.wz/3300007.img	Mob.wz/3300007.img/info/boss	live	OK	REAL	his	f38ce37695c0	f38ce37695c0	f38ce37695c0	-	
B-MERGE-BOTH	Mob	Mob.wz/4130103.img	Mob.wz/4130103.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/4130103.img	Mob.wz/4130103.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/4130103.img	Mob.wz/4130103.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/eva	live	OK	REAL	his	ab92ddbd150b	bdb73e5206f1	ab92ddbd150b	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/exp	live	OK	REAL	his	be8f76e506f8	bbe1bfff7c9f	be8f76e506f8	bbe1bfff7c9f	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/5090000.img	Mob.wz/5090000.img/info/maxHP	live	OK	REAL	his	91dc6b015d62	cce6afb84f99	91dc6b015d62	cce6afb84f99	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/eva	live	OK	REAL	his	2776242f94d6	bdb73e5206f1	2776242f94d6	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/exp	live	OK	REAL	his	f5a89448eef0	6cea9219a8b2	f5a89448eef0	6cea9219a8b2	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/level	live	OK	REAL	his	f88ec01be8e7	0f51127ac355	f88ec01be8e7	0f51127ac355	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/maxHP	live	OK	REAL	his	4add977acb61	23659e2258da	4add977acb61	23659e2258da	
B-MERGE-BOTH	Mob	Mob.wz/5090001.img	Mob.wz/5090001.img/info/maxMP	live	OK	REAL	his	937400874eeb	d614933b5911	937400874eeb	d614933b5911	
B-MERGE-BOTH	Mob	Mob.wz/5120100.img	Mob.wz/5120100.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/5120100.img	Mob.wz/5120100.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/5120100.img	Mob.wz/5120100.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090000.img	Mob.wz/6090000.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/6090000.img	Mob.wz/6090000.img/info/exp	live	OK	REAL	his	454e09166219	16c99c69c677	454e09166219	16c99c69c677	
B-MERGE-BOTH	Mob	Mob.wz/6090000.img	Mob.wz/6090000.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/6090000.img	Mob.wz/6090000.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090000.img	Mob.wz/6090000.img/info/level	live	OK	REAL	his	68881dbb5d99	875caaf2facb	68881dbb5d99	875caaf2facb	
B-MERGE-BOTH	Mob	Mob.wz/6090001.img	Mob.wz/6090001.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/6090001.img	Mob.wz/6090001.img/info/exp	live	OK	REAL	his	c88dc3091ef1	dab71bfe3537	c88dc3091ef1	dab71bfe3537	
B-MERGE-BOTH	Mob	Mob.wz/6090001.img	Mob.wz/6090001.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/6090001.img	Mob.wz/6090001.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/eva	live	OK	REAL	his	f1ee860f5ee8	bdb73e5206f1	f1ee860f5ee8	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/exp	live	OK	REAL	his	1e836e99484a	947db2c1748c	1e836e99484a	947db2c1748c	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/maxHP	live	OK	REAL	his	c69d205d9865	2ab317e8b56a	c69d205d9865	2ab317e8b56a	
B-MERGE-BOTH	Mob	Mob.wz/6090002.img	Mob.wz/6090002.img/info/maxMP	live	OK	REAL	his	ee64c9b4a4cc	936191fed403	ee64c9b4a4cc	936191fed403	
B-MERGE-BOTH	Mob	Mob.wz/6090003.img	Mob.wz/6090003.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/6090003.img	Mob.wz/6090003.img/info/exp	live	OK	REAL	his	481ea6f9da7c	e78c42bb0883	481ea6f9da7c	e78c42bb0883	
B-MERGE-BOTH	Mob	Mob.wz/6090003.img	Mob.wz/6090003.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/6090003.img	Mob.wz/6090003.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090004.img	Mob.wz/6090004.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/6090004.img	Mob.wz/6090004.img/info/eva	live	OK	REAL	his	d437420e90e6	bdb73e5206f1	d437420e90e6	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/6090004.img	Mob.wz/6090004.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/6090004.img	Mob.wz/6090004.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/6090004.img	Mob.wz/6090004.img/info/maxHP	live	OK	REAL	his	edf6bbef2a98	ca6780d730e1	edf6bbef2a98	ca6780d730e1	
B-MERGE-BOTH	Mob	Mob.wz/7090000.img	Mob.wz/7090000.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/7090000.img	Mob.wz/7090000.img/info/eva	live	OK	REAL	his	401c84e703c4	bdb73e5206f1	401c84e703c4	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/7090000.img	Mob.wz/7090000.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/7090000.img	Mob.wz/7090000.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/7090000.img	Mob.wz/7090000.img/info/maxHP	live	OK	REAL	his	e078a3b8c226	e8908b26d65b	e078a3b8c226	e8908b26d65b	
B-MERGE-BOTH	Mob	Mob.wz/7120100.img	Mob.wz/7120100.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/7120100.img	Mob.wz/7120100.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/7120100.img	Mob.wz/7120100.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/7120100.img	Mob.wz/7120100.img/info/maxHP	live	OK	REAL	his	2a861a2da40c	d45dde4a0e15	2a861a2da40c	d45dde4a0e15	
B-MERGE-BOTH	Mob	Mob.wz/7120101.img	Mob.wz/7120101.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/7120101.img	Mob.wz/7120101.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/7120101.img	Mob.wz/7120101.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/7120101.img	Mob.wz/7120101.img/info/maxHP	live	OK	REAL	his	db1a3128bb29	d45dde4a0e15	db1a3128bb29	d45dde4a0e15	
B-MERGE-BOTH	Mob	Mob.wz/7120102.img	Mob.wz/7120102.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/7120102.img	Mob.wz/7120102.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/7120102.img	Mob.wz/7120102.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/7120102.img	Mob.wz/7120102.img/info/maxHP	live	OK	REAL	his	b8c03c49c4e9	d45dde4a0e15	b8c03c49c4e9	d45dde4a0e15	
B-MERGE-BOTH	Mob	Mob.wz/8090000.img	Mob.wz/8090000.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/8090000.img	Mob.wz/8090000.img/info/eva	live	OK	REAL	his	8ce051387c20	bdb73e5206f1	8ce051387c20	bdb73e5206f1	
B-MERGE-BOTH	Mob	Mob.wz/8090000.img	Mob.wz/8090000.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/8090000.img	Mob.wz/8090000.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/8090000.img	Mob.wz/8090000.img/info/maxHP	live	OK	REAL	his	d698547e1cf9	c2d0a0d772cf	d698547e1cf9	c2d0a0d772cf	
B-MERGE-BOTH	Mob	Mob.wz/8120100.img	Mob.wz/8120100.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/8120100.img	Mob.wz/8120100.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/8120100.img	Mob.wz/8120100.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/8120100.img	Mob.wz/8120100.img/info/maxHP	live	OK	REAL	his	0ee269b4713b	d45dde4a0e15	0ee269b4713b	d45dde4a0e15	
B-MERGE-BOTH	Mob	Mob.wz/8120101.img	Mob.wz/8120101.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/8120101.img	Mob.wz/8120101.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
B-MERGE-BOTH	Mob	Mob.wz/8120101.img	Mob.wz/8120101.img/info/hpTagColor	live	OK	REAL	his	4a3e929d32b1	4a3e929d32b1	4a3e929d32b1	-	
B-MERGE-BOTH	Mob	Mob.wz/8120101.img	Mob.wz/8120101.img/info/maxHP	live	OK	REAL	his	4c01b8742516	d45dde4a0e15	4c01b8742516	d45dde4a0e15	
B-MERGE-BOTH	Mob	Mob.wz/8140510.img	Mob.wz/8140510.img/info/HPgaugeHide	live	OK	REAL	his	8dfeab457eeb	8dfeab457eeb	8dfeab457eeb	-	
B-MERGE-BOTH	Mob	Mob.wz/8140510.img	Mob.wz/8140510.img/info/hpTagBgcolor	live	OK	REAL	his	f31aaca7b2ba	f31aaca7b2ba	f31aaca7b2ba	-	
